asset_id,path,filename,relative_folder,folder,filename_family,candidate_inclusion_reason,width,height,has_alpha,alpha_bbox,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,visible_pixel_coverage,aspect_ratio,mostly_blank,unusually_large,unusually_small,candidate_pool
CS_0561,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortLampPost2_6.png,FortLampPost2_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortLampPost2,"wall_security_barrier, prop_sign_tech",232,426,True,"[0, 0, 232, 426]",232,426,87.662,0.12338,0.5446,False,False,False,B_WALL_SECURITY_BARRIER
CS_0562,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortLampPost2_7.png,FortLampPost2_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortLampPost2,"wall_security_barrier, prop_sign_tech",233,426,True,"[0, 0, 233, 426]",233,426,87.73,0.1227,0.5469,False,False,False,B_WALL_SECURITY_BARRIER
CS_0563,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortLampPost2_8.png,FortLampPost2_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortLampPost2,"wall_security_barrier, prop_sign_tech",232,427,True,"[0, 0, 232, 427]",232,427,87.213,0.12787,0.5433,False,False,False,B_WALL_SECURITY_BARRIER
CS_0564,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_1.png,FortPart1_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,982,911,True,"[0, 0, 982, 911]",982,911,20.458,0.79542,1.0779,False,False,False,C_LARGE_STRUCTURE
CS_0565,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_2.png,FortPart1_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,1003,880,True,"[0, 0, 1003, 880]",1003,880,19.225,0.80775,1.1398,False,False,False,C_LARGE_STRUCTURE
CS_0566,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_3.png,FortPart1_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,1002,914,True,"[0, 0, 1002, 914]",1002,914,23.134,0.76866,1.0963,False,False,False,C_LARGE_STRUCTURE
CS_0567,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_4.png,FortPart1_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,983,915,True,"[0, 0, 983, 915]",983,915,21.233,0.78767,1.0743,False,False,False,C_LARGE_STRUCTURE
CS_0568,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_5.png,FortPart1_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,1120,1083,True,"[0, 0, 1120, 1083]",1120,1083,39.775,0.60225,1.0342,False,False,False,C_LARGE_STRUCTURE
CS_0569,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_6.png,FortPart1_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,1232,998,True,"[0, 0, 1232, 998]",1232,998,39.785,0.60215,1.2345,False,True,False,C_LARGE_STRUCTURE
CS_0570,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_7.png,FortPart1_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,1264,1005,True,"[0, 0, 1264, 1005]",1264,1005,41.757,0.58243,1.2577,False,True,False,C_LARGE_STRUCTURE
CS_0571,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart1_8.png,FortPart1_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart1,large_structure,1121,1090,True,"[0, 0, 1121, 1090]",1121,1090,41.159,0.58841,1.0284,False,False,False,C_LARGE_STRUCTURE
CS_0572,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_1.png,FortPart2_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,723,991,True,"[0, 0, 723, 991]",723,991,19.538,0.80462,0.7296,False,False,False,C_LARGE_STRUCTURE
CS_0573,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_2.png,FortPart2_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,1100,706,True,"[0, 0, 1100, 706]",1100,706,19.753,0.80247,1.5581,False,False,False,C_LARGE_STRUCTURE
CS_0574,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_3.png,FortPart2_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,723,956,True,"[0, 0, 723, 956]",723,956,17.019,0.82981,0.7563,False,False,False,C_LARGE_STRUCTURE
CS_0575,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_4.png,FortPart2_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,1104,728,True,"[0, 0, 1104, 728]",1104,728,21.671,0.78329,1.5165,False,False,False,C_LARGE_STRUCTURE
CS_0576,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_5.png,FortPart2_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,1057,953,True,"[0, 0, 1057, 953]",1057,953,38.564,0.61436,1.1091,False,False,False,C_LARGE_STRUCTURE
CS_0577,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_6.png,FortPart2_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,1058,954,True,"[0, 0, 1058, 954]",1058,954,38.843,0.61157,1.109,False,False,False,C_LARGE_STRUCTURE
CS_0578,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_7.png,FortPart2_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,1064,954,True,"[0, 0, 1064, 954]",1064,954,39.304,0.60696,1.1153,False,False,False,C_LARGE_STRUCTURE
CS_0579,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortPart2_8.png,FortPart2_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortPart2,large_structure,1063,954,True,"[0, 0, 1063, 954]",1063,954,39.384,0.60616,1.1143,False,False,False,C_LARGE_STRUCTURE
CS_0580,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_1.png,FortProjector1_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,149,165,True,"[0, 0, 149, 165]",149,165,42.742,0.57258,0.903,False,False,False,E_REVIEW_UNKNOWN
CS_0581,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_2.png,FortProjector1_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,106,169,True,"[0, 0, 106, 169]",106,169,38.769,0.61231,0.6272,False,False,False,E_REVIEW_UNKNOWN
CS_0582,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_3.png,FortProjector1_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,177,177,True,"[0, 0, 177, 177]",177,177,49.283,0.50717,1.0,False,False,False,E_REVIEW_UNKNOWN
CS_0583,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_4.png,FortProjector1_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,93,214,True,"[0, 0, 93, 214]",93,214,33.042,0.66958,0.4346,False,False,False,E_REVIEW_UNKNOWN
CS_0584,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_5.png,FortProjector1_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,150,178,True,"[0, 0, 150, 178]",150,178,51.543,0.48457,0.8427,False,False,False,E_REVIEW_UNKNOWN
CS_0585,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_6.png,FortProjector1_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,142,203,True,"[0, 0, 142, 203]",142,203,50.191,0.49809,0.6995,False,False,False,E_REVIEW_UNKNOWN
CS_0586,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_7.png,FortProjector1_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,162,187,True,"[0, 0, 162, 187]",162,187,52.525,0.47475,0.8663,False,False,False,E_REVIEW_UNKNOWN
CS_0587,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortProjector1_8.png,FortProjector1_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortProjector1,review_unknown_visually_promising,153,210,True,"[0, 0, 153, 210]",153,210,51.839,0.48161,0.7286,False,False,False,E_REVIEW_UNKNOWN
CS_0588,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_1.png,FortWall1_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,947,488,True,"[0, 0, 947, 488]",947,488,13.934,0.86066,1.9406,False,False,False,B_WALL_SECURITY_BARRIER
CS_0589,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_2.png,FortWall1_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,294,908,True,"[0, 0, 294, 908]",294,908,22.664,0.77336,0.3238,False,False,False,B_WALL_SECURITY_BARRIER
CS_0590,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_3.png,FortWall1_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,958,405,True,"[0, 0, 958, 405]",958,405,16.456,0.83544,2.3654,False,False,False,B_WALL_SECURITY_BARRIER
CS_0591,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_4.png,FortWall1_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,375,927,True,"[0, 0, 375, 927]",375,927,25.042,0.74958,0.4045,False,False,False,B_WALL_SECURITY_BARRIER
CS_0592,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_5.png,FortWall1_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,809,832,True,"[0, 0, 809, 832]",809,832,47.406,0.52594,0.9724,False,False,False,B_WALL_SECURITY_BARRIER
CS_0593,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_6.png,FortWall1_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,858,848,True,"[0, 0, 858, 848]",858,848,50.855,0.49145,1.0118,False,False,False,B_WALL_SECURITY_BARRIER
CS_0594,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_7.png,FortWall1_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,794,768,True,"[0, 0, 794, 768]",794,768,57.209,0.42791,1.0339,False,False,False,B_WALL_SECURITY_BARRIER
CS_0595,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall1_8.png,FortWall1_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall1,wall_security_barrier,883,769,True,"[0, 0, 883, 769]",883,769,57.473,0.42527,1.1482,False,False,False,B_WALL_SECURITY_BARRIER
CS_0596,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_1.png,FortWall2_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,549,637,True,"[0, 0, 549, 637]",549,637,34.963,0.65037,0.8619,False,False,False,B_WALL_SECURITY_BARRIER
CS_0597,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_2.png,FortWall2_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,480,638,True,"[0, 0, 480, 638]",480,638,30.696,0.69304,0.7524,False,False,False,B_WALL_SECURITY_BARRIER
CS_0598,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_3.png,FortWall2_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,485,565,True,"[0, 0, 485, 565]",485,565,30.541,0.69459,0.8584,False,False,False,B_WALL_SECURITY_BARRIER
CS_0599,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_4.png,FortWall2_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,547,566,True,"[0, 0, 547, 566]",547,566,35.367,0.64633,0.9664,False,False,False,B_WALL_SECURITY_BARRIER
CS_0600,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_5.png,FortWall2_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,634,541,True,"[0, 0, 634, 541]",634,541,26.105,0.73895,1.1719,False,False,False,B_WALL_SECURITY_BARRIER
CS_0601,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_6.png,FortWall2_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,516,694,True,"[0, 0, 516, 694]",516,694,44.427,0.55573,0.7435,False,False,False,B_WALL_SECURITY_BARRIER
CS_0602,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_7.png,FortWall2_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,509,693,True,"[0, 0, 509, 693]",509,693,47.702,0.52298,0.7345,False,False,False,B_WALL_SECURITY_BARRIER
CS_0603,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall2_8.png,FortWall2_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall2,wall_security_barrier,633,589,True,"[0, 0, 633, 589]",633,589,41.844,0.58156,1.0747,False,False,False,B_WALL_SECURITY_BARRIER
CS_0604,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_1.png,FortWall3_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,672,684,True,"[0, 0, 672, 684]",672,684,35.721,0.64279,0.9825,False,False,False,B_WALL_SECURITY_BARRIER
CS_0605,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_2.png,FortWall3_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,664,695,True,"[0, 0, 664, 695]",664,695,50.339,0.49661,0.9554,False,False,False,B_WALL_SECURITY_BARRIER
CS_0606,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_3.png,FortWall3_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,658,690,True,"[0, 0, 658, 690]",658,690,44.23,0.5577,0.9536,False,False,False,B_WALL_SECURITY_BARRIER
CS_0607,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_4.png,FortWall3_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,652,690,True,"[0, 0, 652, 690]",652,690,31.461,0.68539,0.9449,False,False,False,B_WALL_SECURITY_BARRIER
CS_0608,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_5.png,FortWall3_5.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,421,806,True,"[0, 0, 421, 806]",421,806,33.369,0.66631,0.5223,False,False,False,B_WALL_SECURITY_BARRIER
CS_0609,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_6.png,FortWall3_6.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,878,564,True,"[0, 0, 878, 564]",878,564,30.351,0.69649,1.5567,False,False,False,B_WALL_SECURITY_BARRIER
CS_0610,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_7.png,FortWall3_7.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,877,509,True,"[0, 0, 877, 509]",877,509,37.697,0.62303,1.723,False,False,False,B_WALL_SECURITY_BARRIER
CS_0611,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWall3_8.png,FortWall3_8.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWall3,wall_security_barrier,482,804,True,"[0, 0, 482, 804]",482,804,33.051,0.66949,0.5995,False,False,False,B_WALL_SECURITY_BARRIER
CS_0612,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWatchTower1_1.png,FortWatchTower1_1.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWatchTower1,large_structure,513,802,True,"[0, 0, 513, 802]",513,802,61.333,0.38667,0.6397,False,False,False,C_LARGE_STRUCTURE
CS_0613,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWatchTower1_2.png,FortWatchTower1_2.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWatchTower1,large_structure,468,797,True,"[0, 0, 468, 797]",468,797,56.332,0.43668,0.5872,False,False,False,C_LARGE_STRUCTURE
CS_0614,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWatchTower1_3.png,FortWatchTower1_3.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWatchTower1,large_structure,513,839,True,"[0, 0, 513, 839]",513,839,60.805,0.39195,0.6114,False,False,False,C_LARGE_STRUCTURE
CS_0615,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_CentralSecurity_Tiles/CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1/FortWatchTower1_4.png,FortWatchTower1_4.png,CyberCity_CentralSecurity_Tiles_1/CyberCity_CentralSecurity_Tiles_1,CyberCity_CentralSecurity_Tiles_1,FortWatchTower1,large_structure,463,795,True,"[0, 0, 463, 795]",463,795,53.454,0.46546,0.5824,False,False,False,C_LARGE_STRUCTURE
